fer = carry,bear 攜帶,傳送,懷有	1531693612673	2	3	deferential	a	  恭敬的	1530335057263	1530930145823	1531008289815							
fer = carry,bear 攜帶,傳送,懷有	1531779153451	0	3	different	v	  不同										
fer = carry,bear 攜帶,傳送,懷有	1531779736281	0	3	fertilizer	n	  肥料										
fer = carry,bear 攜帶,傳送,懷有	1531865561817	0	3	offer	v	  提供										
fer = carry,bear 攜帶,傳送,懷有	1531865568239	0	3	fertile	a	  肥沃的										
fer = carry,bear 攜帶,傳送,懷有	1531866182963	1	3	defer	v	  延緩	1530932450691	1531008247513								
fer = carry,bear 攜帶,傳送,懷有	1531951957314	0	3	infer	v	  推斷										
fer = carry,bear 攜帶,傳送,懷有	1531952557390	0	3	reference	n	  參考										
fer = carry,bear 攜帶,傳送,懷有	1531952571810	0	3	transfer	v	  轉讓										
fer = carry,bear 攜帶,傳送,懷有	1532038953473	0	3	referee	n	  裁判										
fin = end,limit 結束,界線	1531607024356	0	3	definition	n	  定義										
fin = end,limit 結束,界線	1531608055738	2	3	finite	a	  有限	1530932450691	1530962264565	1531087993204							
fin = end,limit 結束,界線	1531693391092	0	3	finish	v	  完										
fin = end,limit 結束,界線	1531693448627	1	3	confine	v	  局限	1530932450691	1530962270468								
fin = end,limit 結束,界線	1531693619648	2	3	finesse	v	  靈巧	1530932450691	1530962227701	1531008356183							
fin = end,limit 結束,界線	1531779886354	1	3	refined	a	  精製	1530932450691	1531088006403								
fin = end,limit 結束,界線	1531866201443	0	3	finalize	v	  敲定										
fin = end,limit 結束,界線	1531866241014	0	3	definitive	a	  明確										
fin = end,limit 結束,界線	1531952825544	1	3	finicky	a	  過分講究的	1530932450691	1531175017150								
flect,flex = bend 彎曲	1531607147667	0	3	inflection	n	  字尾變化										
flect,flex = bend 彎曲	1531779241890	0	3	flex	v	  柔性										
flect,flex = bend 彎曲	1531779246241	0	3	flexible	a	  靈活										
flect,flex = bend 彎曲	1531779909307	0	3	deflect	v	  使轉向										
flect,flex = bend 彎曲	1531952729379	0	3	inflexible	a	  呆板										
flect,flex = bend 彎曲	1532039105401	0	3	reflect	v	  反映										
flect,flex = bend 彎曲	1532039124290	0	3	reflective	a	  反光										
flect,flex = bend 彎曲	1532039251910	1	3	flexor	n	  屈肌	1530932450691	1530962351317								
flect,flex = bend 彎曲	1532039256482	1	3	flextime	n	  彈性工作制	1530932450691	1530962364251								
flod,ly,s = 狀態 字尾	1531779973235	0	3	shortly	v	  不久										
flod,ly,s = 狀態 字尾	1531779977210	0	3	besides	v	  除了										
flod,ly,s = 狀態 字尾	1531952761639	0	3	twofold	v	  雙重										
flod,ly,s = 狀態 字尾	1532039168558	0	3	threefold	v	  三倍										
flod,ly,s = 狀態 字尾	1532039265911	1	3	barely	v	  僅僅	1530932450691	1530962414285								
flu = flow 流動	1531607197035	0	3	fluid	n	  流體										
flu = flow 流動	1531607205184	0	3	flux	n	  通量										
flu = flow 流動	1531780015138	0	3	effluent	n	  流出的										
flu = flow 流動	1531780027631	1	3	fluctuation	n	  波動	1530932450691	1530962466922								
flu = flow 流動	1531866390622	0	3	flood	v	  洪水										
flu = flow 流動	1531866402161	0	3	flush	v	  紅暈										
flu = flow 流動	1531866410408	0	3	confluence	n	  合流										
flu = flow 流動	1531952849350	1	3	floe	n	  浮冰	1530932450691	1530962582132								
flu = flow 流動	1531952873500	2	3	influential	a	  有影響	1530932450691	1530962548072	1531008678311							
flu = flow 流動	1531952907363	1	3	superfluous	a	  多餘	1530932450691	1530962566478								
flu = flow 流動	1532039241663	1	3	affluent	a	  富裕的	1530932450691	1530962518286								
forc,fort = strong 強	1531607302751	0	3	comfortable	a	  自在										
forc,fort = strong 強	1531607313689	0	3	fortify	v	  強化										
forc,fort = strong 強	1531607323671	1	3	reinforcement	n	  加強	1530932450691	1531008774090								
forc,fort = strong 強	1531780107126	0	3	enforce	v	  執行										
forc,fort = strong 強	1531780117730	0	3	fortitude	n	  堅忍不拔										
forc,fort = strong 強	1531780138212	0	3	discomfort	n	  不舒服										
forc,fort = strong 強	1531952184710	0	3	unenforceable	a	  不可執行										
fract,frag = break 破壞	1531607366507	1	3	fraction	n	  分數	1530932450691	1530962732938								
fract,frag = break 破壞	1531607441419	0	3	fracture	v	  斷裂										
fract,frag = break 破壞	1531608068516	2	3	frail	a	  脆弱	1530932450691	1531008903580	1531261754138							
fract,frag = break 破壞	1531780204881	0	3	fragment	n	  分段										
fract,frag = break 破壞	1531780248771	0	3	refract	v	  折射										
fract,frag = break 破壞	1531866593721	0	3	diffract	v	  折射										
fract,frag = break 破壞	1531866618849	0	3	infringe	v	  違犯										
fract,frag = break 破壞	1531867264090	2	3	defray	v	  支付	1530932450691	1530962872178	1531008921398							
fract,frag = break 破壞	1531953012026	0	3	fragmentary	a	  殘缺不全										
fract,frag = break 破壞	1532039398568	0	3	infraction	n	  侵害										
ful = 數量 字尾	1531606680708	0	3	handful	n	  少數										
ful = 數量 字尾	1531866678434	0	3	mouthful	n	  一口										
gen = born 產生	1531607485374	0	3	gender	n	  性別										
gen = born 產生	1531607503939	0	3	congenital	a	  先天性										
gen = born 產生	1531780194520	2	3	genesis	n	  創世紀	1530932450691	1530962924498	1531008977103							
gen = born 產生	1531780281243	0	3	gene	n	  基因										
gen = born 產生	1531865903380	0	3	regenerate	v	  再生										
gen = born 產生	1531866690383	0	3	generation	n	  代										
gen = born 產生	1531953108901	1	3	genitals	n	  生殖器	1530932450691	1530962937605								
gest = carry 輸送	1531607555635	0	3	digestion	n	  消化										
gest = carry 輸送	1531780339671	0	3	gesture	n	  手勢										
gest = carry 輸送	1531865914152	0	3	suggest	v	  建議										
gest = carry 輸送	1532039545819	0	3	ingest	v	  攝取										
grac,grat = pleasing,thankful 快樂,感激	1531607585110	0	3	congratulate	v	  祝賀										
grac,grat = pleasing,thankful 快樂,感激	1531693998420	0	3	ingratiate	v	  迎合										
grac,grat = pleasing,thankful 快樂,感激	1531779518672	0	3	disgrace	v	  恥辱										
grac,grat = pleasing,thankful 快樂,感激	1531780373318	0	3	gratify	v	  取悅										
grac,grat = pleasing,thankful 快樂,感激	1531780405069	0	3	grateful	a	  感激										
grac,grat = pleasing,thankful 快樂,感激	1531866789330	0	3	ingrate	n	  忘恩										
grac,grat = pleasing,thankful 快樂,感激	1531953209093	0	3	graceful	a	  優美										
grac,grat = pleasing,thankful 快樂,感激	1532039578485	0	3	gratitude	n	  感謝										
grad,gress = step 步伐,步調	1531694028761	0	3	Congress	n	  國會										
grad,gress = step 步伐,步調	1531780460298	0	3	graduate	v	  畢業										
grad,gress = step 步伐,步調	1531780464404	0	3	degrading	a	  降解										
grad,gress = step 步伐,步調	1531866849697	1	3	gradient	n	  坡度	1530932450691	1531009114763								
grad,gress = step 步伐,步調	1531953223689	0	3	aggressive	a	  侵略性										
grad,gress = step 步伐,步調	1531953233064	0	3	digression	n	  插話										
grad,gress = step 步伐,步調	1532039667798	0	3	upgrade	v	  升級										
gram,graph = write 書寫	1531607723848	0	3	graphite	n	  石墨										
gram,graph = write 書寫	1531607798167	0	3	polygraph	n	  測謊器										
gram,graph = write 書寫	1531694084828	0	3	cablegram	n	  電報										
gram,graph = write 書寫	1531694104353	0	3	programming	n	  程序設計										
gram,graph = write 書寫	1531694111196	0	3	graphic	a	  圖像										
gram,graph = write 書寫	1531694182714	0	3	paragraph	n	  段										
gram,graph = write 書寫	1531780514717	0	3	graphics	n	  圖像										
gram,graph = write 書寫	1531780542067	0	3	bibliography	n	  參考書目										
gram,graph = write 書寫	1531780551449	0	3	epigraph	n	  碑文										
gram,graph = write 書寫	1531780557687	0	3	geography	n	  地理										
gram,graph = write 書寫	1531780562307	0	3	monograph	n	  論文,專文										
gram,graph = write 書寫	1531866895105	0	3	epigram	n	  警句										
gram,graph = write 書寫	1531867041127	1	3	choreographer	n	  編舞	1530932450691	1530963274163								
gram,graph = write 書寫	1531867081012	0	3	graph	n	  圖形										
gram,graph = write 書寫	1531952355176	0	3	demographic	a	  人口										
gram,graph = write 書寫	1531953291542	0	3	diagram	n	  圖										
gram,graph = write 書寫	1531953307808	0	3	telegram	n	  電報										
gram,graph = write 書寫	1531953377651	0	3	oceanography	n	  海洋學										
gram,graph = write 書寫	1532039731025	0	3	autograph	v	  簽名										
gram,graph = write 書寫	1532039737030	0	3	autobiography	n	  自傳										
gram,graph = write 書寫	1532039877808	0	3	photograph	n	  照片										
hum = wet,low,ground 潮濕,低,地	1531607897127	0	3	exhume	v	  發掘										
hum = wet,low,ground 潮濕,低,地	1531607927025	0	3	humble	a	  謙卑										
hum = wet,low,ground 潮濕,低,地	1531607932324	0	3	humidity	n	  濕度										
hum = wet,low,ground 潮濕,低,地	1531867093765	0	3	humus	n	  腐殖質										
hum = wet,low,ground 潮濕,低,地	1531953486344	0	3	humid	a	  濕										
hum = wet,low,ground 潮濕,低,地	1532039937455	0	3	humiliate	v	  羞辱										
ic(s) = 學術,技術 字尾	1531780795442	0	3	physics	n	  物理										
ic(s) = 學術,技術 字尾	1531780802015	0	3	magic	n	  魔法										
ic(s) = 學術,技術 字尾	1532040007381	0	3	mathematics	n	  數學										
ician = 人 字尾	1531779661520	0	3	physician	n	  醫師										
ician = 人 字尾	1531953611432	0	3	musician	n	  音樂家										
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531607437623	0	3	promising	a	  有希望										
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531608017368	1	3	juvenile	a	  少年	1530932450691	1530963506624								
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531693852676	1	3	antique	a	  古董	1530932450691	1531009699769								
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531780243687	0	3	unique	a	  獨特										
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531780263398	1	3	favorite	a	  喜愛	1530932450691	1531009759474								
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531780821501	0	3	childish	a	  幼稚										
ile,ine,ing,ique,esque,ish,ite = 狀態,性質 字尾	1531780825609	0	3	opposite	a	  對面										
in = not 不	1531693952115	0	3	irrepressible	a	  抑制不住的										
in = not 不	1531693966322	1	3	intrepid	a	  強悍,無畏的	1530932450691	1531088698200								
in = not 不	1531694552127	0	3	immemorial	a	  久遠的,古老的										
in = not 不	1531780339948	0	3	insatiable	a	  貪心,無法滿足的										
in = not 不	1532039545012	0	3	illiterate	n	  文盲										
ing,ion,itude,ity = 抽象名詞 字尾	1531608192642	0	3	simplicity	n	  簡單										
ing,ion,itude,ity = 抽象名詞 字尾	1531693974182	0	3	blessing	n	  祝福										
ing,ion,itude,ity = 抽象名詞 字尾	1531694576861	0	3	opinion	n	  意見										
ing,ion,itude,ity = 抽象名詞 字尾	1531694581178	0	3	attitude	n	  態度										
ing,ion,itude,ity = 抽象名詞 字尾	1531866777648	0	3	vision	n	  視力										
ing,ion,itude,ity = 抽象名詞 字尾	1531867400412	0	3	stupidity	n	  糊塗事										
ing,ion,itude,ity = 抽象名詞 字尾	1531953772115	0	3	aging	n	  老化										
ing,ion,itude,ity = 抽象名詞 字尾	1532125982912	0	3	gratitude	n	  感謝										
ior = 比較級 字尾	1531608222280	0	3	superior	a	  優越										
ior = 比較級 字尾	1531781010961	0	3	senior	a	  前輩										
ior = 比較級 字尾	1531867407834	0	3	junior	a	  初級										
ior = 比較級 字尾	1531867418557	0	3	inferior	a	  (地位)低下的										
ism,asm = 主義,學說,態度 字尾	1531780419015	0	3	communism	n	  共產主義										
ism,asm = 主義,學說,態度 字尾	1531867423057	1	3	enthusiasm	n	  熱情	1530932450691	1531009979174								
ism,asm = 主義,學說,態度 字尾	1532126606263	1	3	egoism	n	  利己主義	1530932450691	1531009972187								
ist = 人 字尾	1531608268884	0	3	finalist	n	  決賽										
ist = 人 字尾	1532040910914	1	3	specialist	n	  專家	1530932450691	1531262646933								
it = go 去,行進	1531608256631	0	3	audition	v	  面試										
it = go 去,行進	1531608265501	0	3	initiate	v	  發起										
it = go 去,行進	1531867486224	0	3	transit	n	  過境										
it = go 去,行進	1531953852765	0	3	ambitious	a	  有雄心										
it = go 去,行進	1531953889956	0	3	transition	n	  過渡										
it = go 去,行進	1532040296101	0	3	transitory	a	  短暫的										
it = go 去,行進	1532126704533	0	3	exit	v	  出口										
ive = 人 字尾	1531695317655	0	3	native	n	  本地人										
ive,ative,ly,oid,ous,some,y = 狀態,性質 字尾	1531608357770	0	3	active	a	  活性										
ive,ative,ly,oid,ous,some,y = 狀態,性質 字尾	1531608369725	0	3	homely	a	  家常										
ive,ative,ly,oid,ous,some,y = 狀態,性質 字尾	1532126761674	0	3	sportive	a	  嬉戲										
ive,ative,ly,oid,ous,some,y = 狀態,性質 字尾	1532126766419	0	3	friendly	a	  友善										
ive,ative,ly,oid,ous,some,y = 狀態,性質 字尾	1532126773714	0	3	handsome	a	  英俊										
ize,yze = 做,造成,使... 字尾	1531695337980	0	3	customize	v	  定制										
ize,yze = 做,造成,使... 字尾	1531867627193	0	3	paralyze	v	  癱瘓										
ject = throw 投擲	1531608453873	0	3	interject	v	  插										
ject = throw 投擲	1531695347136	0	3	inject	v	  注入										
ject = throw 投擲	1531867649564	0	3	eject	v	  噴射										
ject = throw 投擲	1532127343641	0	3	conjecture	n	  推測										
junct = join 接合	1531608472396	0	3	juncture	n	  契機										
junct = join 接合	1531954078073	0	3	injunction	n	  禁令										
junct = join 接合	1531954081838	0	3	enjoin	v	  禁制										
junct = join 接合	1532040465252	0	3	conjunction	n	  連詞										
junct = join 接合	1532040951407	0	3	conjoin	v	  結合										
kilo = thousand 千	1531694886969	0	3	kilowatt	n	  千瓦										
lect,leg,lex,lig = choose,read 選擇,讀	1531781290710	0	3	select	v	  選擇										
lect,leg,lex,lig = choose,read 選擇,讀	1531781300183	0	3	lexicon	n	  詞庫										
lect,leg,lex,lig = choose,read 選擇,讀	1531867708316	0	3	intelligence	n	  情報										
lect,leg,lex,lig = choose,read 選擇,讀	1531954093919	0	3	lecture	v	  演講										
liber,liver = free,balance 自由,衡量	1531695068257	0	3	deliberate	v	  故意的										
liber,liver = free,balance 自由,衡量	1531781463252	0	3	liberate	v	  解放										
liber,liver = free,balance 自由,衡量	1531867884766	0	3	deliver	v	  交付										
liber,liver = free,balance 自由,衡量	1532127079359	0	3	deliberately	v	  故意										
like = 相似 字尾	1531695113066	0	3	childlike	a	  孩子似的										
loc = place 地方	1531608735899	0	3	locale	n	  現場										
loc = place 地方	1531608741367	0	3	allocation	n	  分配										
loc = place 地方	1531781545381	0	3	collocate	v	  對照										
loc = place 地方	1531867918306	0	3	location	n	  位置										
log,logue = speak,word 說,話,言詞	1531868158959	0	3	travelogue	n	  遊記										
logy = stud of 學科	1531781768677	0	3	geology	n	  地質學										
logy = stud of 學科	1531781773734	0	3	zoology	n	  動物學										
logy = stud of 學科	1531868164452	0	3	biology	n	  生物學										
lou,loqu = speak 説	1531695460728	0	3	eloquent	a	  雄辯										
lou,loqu = speak 説	1532041042179	0	3	elocution	n	  演說術										
lou,loqu = speak 説	1532127449761	0	3	interlocutor	n	  對話者										
aud = hear 聽	1532136912619	1	5	auditorium	n	  禮堂	1530335057263	1530417402799								
cogn,gnos = know 認知	1531877741580	1	4	ignoramus	n	  糊塗人	1530335057263	1530571380559								
cur = run 跑	1532396148192	0	4	excursion	n	  短途旅行										
cur = run 跑	1532223355105	0	4	precursor	n	  先導,前身										
cur = run 跑	1532223373663	1	4	courier	n	  信使	1530335057263	1530658308142								
de = away,down,not 分離,往下,不	1532050580282	0	4	dehydrate	v	  脫水										
a = without 沒有	1531877789238	0	4	apolitical	a	  非政治										
a = without 沒有	1532223394510	0	5	atheist	n	  無神論者										
a = without 沒有	1531964198219	0	4	amnesty	n	  大赦										
ab,abs = away 分離	1531877803808	0	4	absent	a	  缺席										
able,ible = 能夠 字尾	1531877807599	0	5	edible	a	  食用										
ace,ad,ade,age,al = 抽象名詞 字尾	1532396211470	0	5	solace	n	  慰藉										
ace,ad,ade,age,al = 抽象名詞 字尾	1532137016697	0	4	approval	n	  贊同										
ace,ad,ade,age,al = 抽象名詞 字尾	1532396219787	0	4	decade	n	  十										
ace,ad,ade,age,al = 抽象名詞 字尾	1531964223377	0	4	usage	n	  用法										
ain = 人 字尾	1532050627211	0	4	captain	n	  隊長										
aire = 人 字尾	1532050631898	0	4	millionaire	n	  百萬富翁										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1531964237905	0	5	brilliant	a	  輝煌										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532223441766	0	4	passionate	a	  熱情										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532050644784	0	5	fluent	a	  流利										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532137048050	0	4	legal	a	  法律										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532137058634	0	4	circular	a	  圓										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532050680889	0	4	ordinary	a	  普通										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532396284819	0	4	similar	a	  類似										
al,ant,ent,ar,ary,ory,ate = 狀態,性質 字尾	1532223496325	0	4	compulsory	a	  義務										
ambi,amphi = around,both 周圍,雙	1532309912329	0	5	amphitheater	n	  圓形劇場										
ambi,amphi = around,both 周圍,雙	1532396316737	0	5	ambition	n	  野心										
ambi,amphi = around,both 周圍,雙	1532396322988	0	4	ambivalent	a	  矛盾										
ambi,amphi = around,both 周圍,雙	1531964333765	0	4	amphibian	n	  兩棲動物										
ambi,amphi = around,both 周圍,雙	1532137140946	0	4	ambiguous	a	  曖昧										
ambul = walk 走	1532137145548	0	4	preamble	n	  前言										
an,ian,ean,ese = ...的 字尾	1531964351372	0	4	European	a	  歐洲的										
an,ian,ean,ese = ...的 字尾	1532223555150	0	4	American	a	  美國										
an,ian,ean,ese = 人 字尾	1531964361143	0	4	American	n	  美國										
an,ian,ean,ese = 人 字尾	1532050766011	0	4	European	n	  歐洲的										
an,ian,ean,ese = 人 字尾	1532309970747	0	4	Canadian	n	  加拿大										
an,ian,ean,ese = 人 字尾	1531964374434	0	4	Chinese	n	  中文										
ance,ancy,ence,ency = 抽象名詞 字尾	1532309979797	0	4	importance	n	  重要性										
ance,ancy,ence,ency = 抽象名詞 字尾	1532137201007	0	4	innocence	n	  無辜										
ant,ent = 人 字尾	1531878004559	0	4	president	n	  主席										
ant,ent = 人 字尾	1532396407810	0	5	student	n	  學生										
ante = before 前	1532050842975	2	4	ante meridiem	n	  午前	1530335057263	1530416797287	1530486726904							
ante = before 前	1532396447081	0	5	antebellum	a	  戰前										
ante = before 前	1532050852025	0	4	anticipate	v	  預料										
anti = against 反對	1531964459836	0	4	Antarctic	n	  南極洲										
arch = first,chief,ancient 第一,最初,首要,古老	1532310066029	0	4	archangel	n	  天使										
arch = first,chief,ancient 第一,最初,首要,古老	1532310076288	0	4	archenemy	n	  大敵										
arch = first,chief,ancient 第一,最初,首要,古老	1532396479959	0	4	monarchy	n	  帝制										
arch = first,chief,ancient 第一,最初,首要,古老	1532396483536	0	4	architect	n	  建築師										
arch = first,chief,ancient 第一,最初,首要,古老	1532050918979	0	4	archrival	n	  競爭對手										
ary,ery = 集合體 字尾	1531878127142	0	4	military	n	  軍事										
ary,ery = 集合體 字尾	1532310143853	1	4	machinery	n	  機械	1530335057263	1530486920984								
ate = 人 字尾	1532310150364	0	4	candidate	n	  候選人										
ate = 人 字尾	1532137355729	0	5	advocate	n	  主張										
ate,en,fy,ish = 做,造成,使... 字尾	1532137366414	0	5	congratulate	v	  祝賀										
ate,en,fy,ish = 做,造成,使... 字尾	1532396573056	0	4	originate	v	  起源										
ate,en,fy,ish = 做,造成,使... 字尾	1532310177778	0	4	weaken	v	  削弱										
ate,en,fy,ish = 做,造成,使... 字尾	1532050983656	0	4	strengthen	v	  加強										
ate,en,fy,ish = 做,造成,使... 字尾	1532223803055	1	4	impoverish	v	  使貧乏	1530335057263	1530417342661								
ate,en,fy,ish = 做,造成,使... 字尾	1531964614327	0	4	dignify	v	  使有尊嚴										
aud = hear 聽	1532310221058	0	4	inaudible	a	  聽不見										
aud = hear 聽	1532396626488	0	4	audience	n	  聽眾										
aud = hear 聽	1532310230938	0	4	auditor	n	  核數師										
aud = hear 聽	1531964633797	0	4	audit	v	  審計										
bel,bene,bon = good,beautiful 好,美麗	1531964648881	0	4	beneficiary	n	  受益人										
bel,bene,bon = good,beautiful 好,美麗	1532223852285	0	4	bonus	n	  獎金										
bel,bene,bon = good,beautiful 好,美麗	1532137459140	0	4	belle	n	  美女										
bi = two 二	1531878264622	0	5	bipartisan	a	  兩黨										
bi = two 二	1532396668964	0	5	biped	n	  兩足動物										
bi = two 二	1531878273630	0	4	bigamy	n	  重婚										
bio = life 生命	1532223882004	0	4	biochemistry	n	  生物化學										
bio = life 生命	1531878287736	0	4	biodegradable	a	  可生物降解										
bio = life 生命	1531878291308	0	4	biosphere	n	  生物圈										
brev,bridg = short 短	1531964698523	0	4	unabridged	a	  刪節										
brev,bridg = short 短	1532223902719	0	4	brevity	n	  簡短										
brev,bridg = short 短	1531964714867	0	4	briefing	n	  簡報										
brev,bridg = short 短	1531964718251	0	4	bridge	v	  橋										
cad,cas,cid = fall,befall 落下,發生,降臨	1532223928779	0	4	deciduous	a	  落葉										
cad,cas,cid = fall,befall 落下,發生,降臨	1532396736455	0	4	incidentally	v	  順便										
cad,cas,cid = fall,befall 落下,發生,降臨	1531964743907	0	4	occident	n	  歐美										
cad,cas,cid = fall,befall 落下,發生,降臨	1532396751115	0	4	cascade	n	  級聯										
capt,cept,cip = take,seize 拿取	1532223955189	0	4	capacity	n	  容量										
capt,cept,cip = take,seize 拿取	1532137564593	0	4	perception	n	  知覺										
capt,cept,cip = take,seize 拿取	1532310376501	0	4	receptive	a	  接受										
capt,cept,cip = take,seize 拿取	1532051188558	1	4	conceivable	a	  可以想像	1530335057263	1530487561726								
capt,cept,cip = take,seize 拿取	1532310392820	1	4	deceive	v	  欺騙	1530335057263	1530487578026								
capt,cept,cip = take,seize 拿取	1532396807471	1	4	contraception	n	  避孕	1530335057263	1530656959431								
capt,cept,cip = take,seize 拿取	1532137612298	0	4	captivate	v	  著迷										
capt,cept,cip = take,seize 拿取	1532310428138	0	4	receptionist	n	  接待員										
capt,cept,cip = take,seize 拿取	1532310432757	0	4	intercept	v	  攔截,抄截										
capt,cept,cip = take,seize 拿取	1532137638715	0	4	receiver	n	  接收器										
capt,cept,cip = take,seize 拿取	1532396854290	1	4	recipient	n	  接受者	1530335057263	1530487543878								
card,cor,cord,cour = heart 心	1531878459492	0	4	courage	n	  勇氣										
ced(e),ceed,cess = go 去,行進	1532051263006	0	5	exceed	v	  超過										
ced(e),ceed,cess = go 去,行進	1532051272081	0	5	ancestor	n	  祖先										
ced(e),ceed,cess = go 去,行進	1532051281427	0	4	antecedent	n	  先行詞										
ced(e),ceed,cess = go 去,行進	1532051286832	0	4	concession	n	  讓步										
ced(e),ceed,cess = go 去,行進	1532224094083	0	4	accessory	n	  附件										
ced(e),ceed,cess = go 去,行進	1532137706344	0	4	predecessor	n	  前任										
ced(e),ceed,cess = go 去,行進	1532137711234	0	4	successive	a	  連續										
ced(e),ceed,cess = go 去,行進	1532224132236	1	4	secede	v	  分裂出去	1530335057263	1530487707747								
ced(e),ceed,cess = go 去,行進	1532224147273	0	4	excessive	a	  過多										
cent = hundred 百	1532310550458	0	4	century	n	  世紀										
cent = hundred 百	1532137754086	0	4	centipede	n	  蜈蚣										
centr = center 中央	1532310559719	0	4	decentralize	v	  分散										
centr = center 中央	1532310575676	0	4	theocentric	a	  神本										
centr = center 中央	1532310580840	1	4	heliocentric	a	  日心說	1530335057263	1530488014818								
centr = center 中央	1532224187538	0	4	centripetal	a	  向心力										
centr = center 中央	1531964994803	0	4	concentric	a	  同心										
centr = center 中央	1531878603118	0	4	geocentric	a	  地心										
cert = sure 碓信	1532051409706	0	4	certainty	n	  肯定										
cert = sure 碓信	1531965015523	1	4	ascertain	v	  探明	1530335057263	1530743431163								
cert = sure 碓信	1532137822882	0	5	certified	a	  認證										
cert = sure 碓信	1532051428111	0	4	certificate	n	  證書										
chor = sing,dance 唱,跳舞	1532397036963	1	4	choir	n	  唱詩班	1530335057263	1530488119553								
chor = sing,dance 唱,跳舞	1531878644540	0	4	chord	n	  弦										
chor = sing,dance 唱,跳舞	1531878683170	0	4	choreography	n	  編舞										
cide = kill 殺	1531878692599	0	5	fratricide	n	  同室操戈										
cide = kill 殺	1532310696539	0	4	suicide	n	  自殺										
cide = kill 殺	1532224300193	0	4	patricide	n	  弒父										
cide = kill 殺	1532051509573	0	4	pesticide	n	  農藥										
cide = kill 殺	1532397118933	0	4	genocide	n	  種族滅絕										
cide = kill 殺	1531965135892	0	4	regicide	n	  殺君										
circum,cycl = around,circle 外圍,圓	1531878747901	0	4	circumlocution	n	  贅言										
circum,cycl = around,circle 外圍,圓	1532310753878	0	5	circumvent	v	  規避										
circum,cycl = around,circle 外圍,圓	1532051561891	0	4	circumscribe	v	  限制,限定,約束										
circum,cycl = around,circle 外圍,圓	1532310767699	0	4	circumstance	n	  環境										
circum,cycl = around,circle 外圍,圓	1531878771822	0	4	encircle	v	  包圍										
cis,sect = cut 分割	1532310782383	0	4	incisive	a	  尖銳										
cis,sect = cut 分割	1532224391782	0	4	section	n	  部分										
cis,sect = cut 分割	1532051609297	0	4	concise	a	  簡潔										
cis,sect = cut 分割	1532310813688	0	4	excise	v	  摘除										
civ = city 城市	1532138022892	0	4	civic	a	  公民										
civ = city 城市	1531878838624	0	4	civility	n	  禮貌										
civ = city 城市	1531965242698	1	4	civil	a	  國內	1530335057263	1530657467788								
clam,claim = shout 喊	1531878846169	0	4	claim	v	  要求										
clam,claim = shout 喊	1532224450436	1	4	clamor	v	  叫囂	1530335057263	1530657512581								
clam,claim = shout 喊	1531878853938	0	4	disclaim	v	  放棄										
clam,claim = shout 喊	1532138064406	1	4	proclaim	v	  宣布	1530335057263	1530571145227								
clin,cliv = lean,slope 傾斜	1532397269369	0	4	declivity	n	  下坡										
clin,cliv = lean,slope 傾斜	1532138074263	0	4	inclination	n	  意願,性格										
clin,cliv = lean,slope 傾斜	1532138077609	0	4	cliff	n	  懸崖										
clin,cliv = lean,slope 傾斜	1532310884615	0	4	decline	v	  下降										
clin,cliv = lean,slope 傾斜	1532397293299	0	4	proclivity	n	  癖好,傾向										
cogn,gnos = know 認知	1531878899451	0	4	incognito	v	  匿名										
cogn,gnos = know 認知	1532224505068	0	4	ignorant	a	  愚昧										
cogn,gnos = know 認知	1532051718334	0	4	ignore	v	  忽視										
cogn,gnos = know 認知	1532138137923	2	4	connoisseur	n	  行家	1530335057263	1530571298857	1530743729224							
cogn,gnos = know 認知	1532138158727	0	4	cognizant	a	  認識										
cogn,gnos = know 認知	1532310969532	0	4	diagnosis	n	  診斷										
cogn,gnos = know 認知	1532051776246	0	4	prognosis	n	  預測										
con = together,intensifier 共同,加強語氣	1531878996380	1	4	commensurate	a	  相稱,等量的,相符合的	1530335057263	1530657841775								
con = together,intensifier 共同,加強語氣	1532138202714	1	4	collaborate	v	  合作, 勾結	1530932450691	1531263214444								
con = together,intensifier 共同,加強語氣	1532397408832	1	4	compatriot	n	  同胞	1530335057263	1530571479091								
contra = against 反對	1532397424330	0	4	counterfeit	v	  偽造										
contra = against 反對	1531879065418	1	4	controversial	a	  有爭議性的	1530335057263	1530657918832								
contra = against 反對	1532138269692	0	4	contradict	v	  頂撞,反駁,造成矛盾										
contra = against 反對	1531879076674	0	4	contrary	a	  相反										
corp,corpor = body 身	1532397480287	0	4	corps	n	  兵團										
